second,Volt1,Volt2,Volt3,Volt4
+4.3657E-03,-11.1563E-03,+175.0000E-03,+173.0750E-03,-12.0625E-03
+4.3757E-03,-12.5000E-03,+169.6563E-03,+174.8563E-03,-12.9375E-03
+4.3857E-03,-16.0625E-03,+160.2813E-03,+176.2000E-03,-15.6250E-03
+4.3957E-03,-16.9688E-03,+152.6875E-03,+78.2313E-03,-19.1875E-03
+4.4057E-03,-17.4063E-03,+142.8750E-03,+4.3250E-03,-21.8750E-03
+4.4157E-03,-22.3125E-03,+133.9375E-03,+4.3250E-03,-29.0000E-03
+4.4257E-03,-25.0000E-03,+124.1250E-03,+762.5E-06,-32.5938E-03
+4.4357E-03,-32.1250E-03,+113.4063E-03,+60.4188E-03,-38.3750E-03
+4.4457E-03,-35.7188E-03,+104.0313E-03,+109.2313E-03,-45.5313E-03
+4.4557E-03,-37.9375E-03,+92.8750E-03,+110.5750E-03,-48.6563E-03
+4.4657E-03,-42.4063E-03,+82.1563E-03,+110.5750E-03,-58.9063E-03
+4.4757E-03,-47.3125E-03,+72.7813E-03,+48.2313E-03,-63.8438E-03
+4.4857E-03,-51.7813E-03,+63.4063E-03,+2.9813E-03,-64.2813E-03
+4.4957E-03,-56.6875E-03,+52.2500E-03,+2.5438E-03,-65.6250E-03
+4.5057E-03,-59.3750E-03,+43.3125E-03,+2.9813E-03,-70.9688E-03
+4.5157E-03,-59.3750E-03,+37.0625E-03,+20.3563E-03,-78.5625E-03
+4.5257E-03,-61.1563E-03,+27.2500E-03,+32.4500E-03,-83.0313E-03
+4.5357E-03,-62.5000E-03,+20.0938E-03,+30.6688E-03,-87.9375E-03
+4.5457E-03,-62.5000E-03,+16.9688E-03,+32.8875E-03,-90.6250E-03
+4.5557E-03,-62.5000E-03,+12.0625E-03,+14.2000E-03,-94.1875E-03
+4.5657E-03,-58.9375E-03,+9.3750E-03,-1.9250E-03,-98.6563E-03
+4.5757E-03,-58.0313E-03,+5.8125E-03,-1.9250E-03,-94.6563E-03
+4.5857E-03,-59.3750E-03,+3.1250E-03,-1.9250E-03,-94.1875E-03
+4.5957E-03,-55.8125E-03,+3.1250E-03,-1.9250E-03,-93.3125E-03
+4.6057E-03,-51.3438E-03,+4.9063E-03,+3.4188E-03,-90.6250E-03
+4.6157E-03,-46.4375E-03,+6.2500E-03,+5.6688E-03,-94.1875E-03
+4.6257E-03,-43.7500E-03,+9.8125E-03,+6.1063E-03,-93.3125E-03
+4.6357E-03,-41.9688E-03,+12.5000E-03,+5.6688E-03,-87.0625E-03
+4.6457E-03,-38.8438E-03,+16.0625E-03,+762.5E-06,-82.5938E-03
+4.6557E-03,-33.9375E-03,+18.7500E-03,-3.7063E-03,-81.2500E-03
+4.6657E-03,-31.2500E-03,+20.5313E-03,-3.2688E-03,-72.3438E-03
+4.6757E-03,-25.9063E-03,+25.4375E-03,-3.7063E-03,-63.8438E-03
+4.6857E-03,-23.6563E-03,+29.9063E-03,+14.5438E-03,-58.9375E-03
+4.6957E-03,-23.2188E-03,+33.0313E-03,+31.1063E-03,-58.0313E-03
+4.7057E-03,-18.3125E-03,+37.9375E-03,+32.4500E-03,-54.0313E-03
+4.7157E-03,-13.8438E-03,+40.6250E-03,+32.4500E-03,-48.2188E-03
+4.7257E-03,-10.7188E-03,+44.1875E-03,+12.8563E-03,-45.0938E-03
+4.7357E-03,-9.3750E-03,+46.8750E-03,-1.9250E-03,-38.4063E-03
+4.7457E-03,-7.5938E-03,+48.6563E-03,-1.9250E-03,-29.0313E-03
+4.7557E-03,-8.0313E-03,+51.7813E-03,-3.7063E-03,-23.2188E-03
+4.7657E-03,-7.5938E-03,+53.1250E-03,+28.7938E-03,-21.8750E-03
+4.7757E-03,-8.0313E-03,+53.1250E-03,+52.5438E-03,-23.6563E-03
+4.7857E-03,-9.3750E-03,+53.1250E-03,+51.2000E-03,-19.6563E-03
+4.7957E-03,-9.3750E-03,+53.1250E-03,+52.9813E-03,-12.0625E-03
+4.8057E-03,-7.5938E-03,+51.3438E-03,+20.4813E-03,-5.8125E-03
+4.8157E-03,-4.4688E-03,+50.0000E-03,-3.2688E-03,-6.6875E-03
+4.8257E-03,-4.9063E-03,+46.4375E-03,-1.9250E-03,-11.1563E-03
+4.8357E-03,-9.8125E-03,+45.5313E-03,-1.9250E-03,-8.9375E-03
+4.8457E-03,-8.9375E-03,+43.3125E-03,+23.0125E-03,-9.8125E-03
+4.8557E-03,-8.0313E-03,+40.6250E-03,+40.0438E-03,-8.9375E-03
+4.8657E-03,-9.3750E-03,+37.0625E-03,+40.4813E-03,-8.0313E-03
+4.8757E-03,-9.3750E-03,+34.3750E-03,+41.8250E-03,-5.8125E-03
+4.8857E-03,-11.1563E-03,+30.8125E-03,+18.6688E-03,-3.1250E-03
+4.8957E-03,-8.9375E-03,+24.5625E-03,-581.2E-06,-4.9063E-03
+4.9057E-03,-6.2500E-03,+21.8750E-03,-3.7063E-03,-11.5938E-03
+4.9157E-03,-2.6875E-03,+20.0938E-03,-5.0500E-03,-15.6250E-03
+4.9257E-03,+1.7813E-03,+16.9688E-03,+3.8563E-03,-13.8438E-03
+4.9357E-03,+1.3438E-03,+12.0625E-03,+14.1375E-03,-14.2813E-03
+4.9457E-03,+3.5625E-03,+9.3750E-03,+16.8250E-03,-17.4063E-03
+4.9557E-03,+8.0313E-03,+7.5938E-03,+15.0438E-03,-20.5313E-03
+4.9657E-03,+14.7188E-03,+6.2500E-03,-550.0E-06,-20.0938E-03
+4.9757E-03,+22.3125E-03,+4.4688E-03,-5.9563E-03,-24.0938E-03
+4.9857E-03,+28.5625E-03,+1.3438E-03,-1.9250E-03,-26.3438E-03
+4.9957E-03,+36.5938E-03,+0.0E+00,-1.9250E-03,-25.0000E-03
+5.0057E-03,+42.4063E-03,-1.7813E-03,-1.9250E-03,-28.5625E-03
